0.3735121227318755,0.7531232398030536,2
0.23542406064235044,0.4617288449345639,0
0.44058900995997785,0.4097139272542958,0
0.44097890304836984,0.35906335824531543,0
0.5757388730295764,0.9452598981490546,2
0.8457037231543774,0.8402539793790026,3
0.7562240863077136,0.23476586961138035,1
0.24915164953957591,0.13450174896513878,0
0.6090966410023074,0.28603471214482323,1
0.6303049226161616,0.6369246490928582,2
0.4195508188024809,0.7739662105242057,2
0.011555116022670786,0.656472621562978,0
0.20454975487031657,0.668282655069827,2
0.4351073171006825,0.528019884791464,0
0.6641478544642138,0.49799012410644194,2
0.44778305666720664,0.25578752050699427,1
0.47100401534297764,0.8451577575247827,2
0.24723143280891324,0.5408127443306732,0
0.20138512413732967,0.06899800473207574,0
0.8258977354831929,0.007434497111883931,1
0.40333722778641956,0.43539142899676664,0
0.28250900407593604,0.0950444864084985,0
0.5711766448629262,0.9718190333627124,2
0.8800461811048006,0.5993219697905109,3
0.6297314362855441,0.783981795059844,2
0.44004356451507787,0.030994972531661058,1
0.38127445438522356,0.43837372582440415,0
0.10601016535566488,0.9002558752315449,2
0.7642079452845907,0.9350687110171746,2
0.9782270892099898,0.25817108653888177,3
0.6590197360356317,0.5679919467141339,2
0.572276160549796,0.8214588753744377,2
0.8001591303455239,0.05844419831594816,1
0.9879143077581803,0.24873350901441582,3
0.010484929321664671,0.7377498687945724,2
0.8802649347030541,0.143115456592668,1
0.3409521161411352,0.5657027092292104,0
0.1750319597846849,0.5660570963535467,0
0.09314944485977639,0.4699078558198103,0
0.10735008895410925,0.26536641790852034,0
0.8682800501395249,0.36471333769227043,3
0.954062575798691,0.3335818728151124,3
0.9445315178459261,0.7726115348482667,3
0.9642363987075118,0.7688294342682837,3
0.835519627668463,0.2869838119613578,1
0.017567866001777177,0.30197109149195556,0
0.6753195908230921,0.9718112585702926,2
0.845569923686151,0.010086742693643624,1
0.5385339469821836,0.5510979572175686,2
0.3634094466413478,0.9648818079771915,2
0.8886403049354429,0.2954647145486108,3
0.43470012079691933,0.4822751870224179,0
0.5943950438655325,0.13811631541858316,1
0.40206084707006184,0.5722171119664595,0
0.6508086319223025,0.5486954676588152,2
0.9025055449030133,0.5062043749736148,3
0.04672524542832002,0.4920778180765081,0
0.7908172465988845,0.2029775888248153,1
0.7566781376750495,0.14100029620238264,1
0.9844909290737236,0.16041007427270093,1
0.07919471028308223,0.8529359768978612,2
0.8621666593774922,0.15297766558943204,1
0.09245996486659636,0.8243455804989935,2
0.12795340518985232,0.2490938535669116,0
0.8277845501674423,0.2933849745866359,1
0.721556378301219,0.12044506667819188,1
0.2765660630307236,0.8006697269303796,2
0.9440317649233413,0.03528861156515806,1
0.9851845709218509,0.06336113353507944,1
0.870414528326791,0.9848692077902599,3
0.6945784381264212,0.16686016503097667,1
0.49984165426928306,0.31422434645665376,1
0.4134498078216189,0.8361307850095301,2
0.21069516292752155,0.6495521190930189,0
0.6037895342922505,0.2554490040426072,1
0.6415752086050969,0.10680752961901474,1
0.08704364860254843,0.4533541724053127,0
0.14179871557754808,0.7993549380271529,2
0.4756871316903857,0.0561348635588641,1
0.08731931983359631,0.5626226424824994,0
