0.8943645012316352,0.5150873978805072
0.35642704850479445,0.5570135874896958
0.9403308654608291,0.8856540121725356
0.22701231980340453,0.7837597659430195
0.27904483241500944,0.551194368577584
0.8418643881365478,0.35263012111222425
0.8621839876908929,0.6820337514699869
0.23494215167675148,0.18658220439401307
0.8102833322184384,0.19887953292746152
0.5075273893940524,0.3509070814229456
0.20771905982624217,0.9862579432055218
0.2947892718816393,0.0012722647851493019
0.05383342900794075,0.7500617930745047
0.297068315833102,0.9555750085363919
0.6488907576997557,0.24275958583780177
0.7770593298492807,0.6529881848849781
0.11430059669616233,0.5331419481369071
0.7211338146952705,0.38344070186908585
0.9789496252197916,0.6696556407102203
0.49129654832142655,0.2629229616775034
0.9250470942786456,0.14184746634087297
0.8608609480485209,0.8905737467233005
0.3697378271228069,0.3687706305697871
0.772122312553565,0.07999190669868439
0.4194369267142575,0.138568871054481
0.4306349252095749,0.8811258314260131
0.9200016559565533,0.3468142445294581
0.5784057019559122,0.9751936289158036
0.19691449087717694,0.36213858686774214
0.6368238353087255,0.0784918163823155
0.5175407082946424,0.0990894408416847
0.16682432174963724,0.8995319797244872
0.8689476823820893,0.7536204660348614
0.1589570589941086,0.5434743601380221
0.4728537126318444,0.9164073675627245
0.3610170343051824,0.2773866145433953
0.2978915152736076,0.14901763515115363
0.6374749201667956,0.5405062612289182
0.8628831142919902,0.499022911851971
0.5587093658982717,0.24123130195203346
0.8177162371233437,0.23259256360611025
0.5210577484472927,0.9217340282457567
0.3431468762434301,0.15156230276018257
0.25090903981573676,0.365132292284468
0.4171920156468355,0.010943556852515801
0.4544156802428503,0.7945751952304926
0.9698264894278364,0.7542422174161995
0.005110176231567176,0.5997974031884922
0.5985882199124809,0.7715934964052621
0.9349677580794029,0.15596125411454553
0.9530400443316182,0.874401426508676
0.731885532016818,0.9365113261673759
0.09992414217321832,0.8519037178737177
0.24897123254169473,0.9902448827189289
0.832377497646212,0.014227114597584078
0.06724517200366287,0.6400934571250927
0.11292711195321425,0.473065790551392
0.44023135888368514,0.5012613816954223
0.4203034613088975,0.6955353046634064
0.12113388064839348,0.28656302543423384
0.5848552131465627,0.10337945187788222
0.41342477552711887,0.3834671340855943
0.33706060777556157,0.3348733373467905
0.8257226426483452,0.6503365009848637
0.9630397255232275,0.5141062227990442
0.290593550839374,0.2609269334633709
0.9370226534958511,0.5244350636632205
0.5221761390757284,0.8269924711067894
0.5277422978449574,0.14831919734555155
0.8192741577991905,0.7135785064890586
0.3187185545006974,0.0500924597097836
0.41903519818818125,0.5151977923167811
0.936026887227359,0.023881960362647336
0.5888717998871869,0.7405435363447888
0.9900595089174598,0.4360552307114999
0.9969897332649692,0.6904800703204181
0.9333832243052924,0.8241310269823471
0.9861879315271099,0.37316592644798696
0.5315032357982368,0.6636441029345479
0.3522193750118132,0.8013113976148172
0.954248067613427,0.9652075143977173
0.5546295240810353,0.11429929534305328
0.4123000440511492,0.27612081484685436
0.9616647573528515,0.08007277483851583
0.11989666771252228,0.9824606614264995
0.3660839753006898,0.1220096441434888
0.7394207480566563,0.6252453370406257
0.5307597227102022,0.53779676294257
0.3120898000533393,0.609353882054483
0.8511734930446984,0.6370201225769732
0.020166077932366133,0.6638358867075819
